tag,tree,transport,mode,workers,per_worker_qd,aggregate_qd,fua,variant,cohort,observed_cohorts,cohort_complete,repeat,ops_per_sec,latency_avg_us,latency_p50_us,latency_p95_us,latency_p99_us,cpu_ns_per_op,reported_completion,completion_semantic,source
base-efa-read-w1-qd1,base,efa,read,1,1,1,false,curve,1,1,true,1,44296,22.522,23.0,26.0,26.0,22575.9,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd1/results.log
base-efa-read-w1-qd1,base,efa,read,1,1,1,false,curve,1,1,true,2,44275,22.533,23.0,26.0,26.0,22586.5,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd1/results.log
base-efa-read-w1-qd1,base,efa,read,1,1,1,false,curve,1,1,true,3,44311,22.514,23.0,26.0,26.0,22567.7,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd1/results.log
base-efa-read-w1-qd1,base,efa,read,1,1,1,false,curve,1,1,true,4,44328,22.506,23.0,26.0,26.0,22559.2,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd1/results.log
base-efa-read-w1-qd16,base,efa,read,1,16,16,false,curve,1,1,true,1,244164,64.723,65.0,67.0,68.0,4095.7,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd16/results.log
base-efa-read-w1-qd16,base,efa,read,1,16,16,false,curve,1,1,true,2,245472,64.372,65.0,67.0,68.0,4074.0,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd16/results.log
base-efa-read-w1-qd16,base,efa,read,1,16,16,false,curve,1,1,true,3,244959,64.506,65.0,68.0,68.0,4082.5,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd16/results.log
base-efa-read-w1-qd16,base,efa,read,1,16,16,false,curve,1,1,true,4,245260,64.427,65.0,67.0,68.0,4077.4,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w1-qd16/results.log
base-efa-read-w2-qd128,base,efa,read,2,128,256,false,curve,1,1,true,1,605193,422.134,396.0,461.0,463.0,3300.4,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w2-qd128/results.log
base-efa-read-w2-qd128,base,efa,read,2,128,256,false,curve,1,1,true,2,609869,419.275,396.0,461.0,463.0,3278.2,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w2-qd128/results.log
base-efa-read-w2-qd128,base,efa,read,2,128,256,false,curve,1,1,true,3,608816,419.661,396.0,462.0,463.0,3281.1,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w2-qd128/results.log
base-efa-read-w2-qd128,base,efa,read,2,128,256,false,curve,1,1,true,4,609238,419.638,396.0,462.0,463.0,3281.0,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-efa-read-w2-qd128/results.log
base-tcp-read-w1-qd1,base,tcp,read,1,1,1,false,curve,1,1,true,1,27749,35.984,36.0,39.0,54.0,36037.1,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd1/results.log
base-tcp-read-w1-qd1,base,tcp,read,1,1,1,false,curve,1,1,true,2,27777,35.947,36.0,39.0,54.0,36001.0,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd1/results.log
base-tcp-read-w1-qd1,base,tcp,read,1,1,1,false,curve,1,1,true,3,27821,35.89,36.0,39.0,54.0,35944.0,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd1/results.log
base-tcp-read-w1-qd1,base,tcp,read,1,1,1,false,curve,1,1,true,4,27819,35.893,36.0,39.0,54.0,35947.0,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd1/results.log
base-tcp-read-w1-qd16,base,tcp,read,1,16,16,false,curve,1,1,true,1,144002,110.57,120.0,124.0,126.0,6944.2,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd16/results.log
base-tcp-read-w1-qd16,base,tcp,read,1,16,16,false,curve,1,1,true,2,144102,110.495,120.0,124.0,126.0,6939.7,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd16/results.log
base-tcp-read-w1-qd16,base,tcp,read,1,16,16,false,curve,1,1,true,3,144200,110.419,120.0,124.0,126.0,6935.0,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd16/results.log
base-tcp-read-w1-qd16,base,tcp,read,1,16,16,false,curve,1,1,true,4,144142,110.466,120.0,124.0,127.0,6937.7,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w1-qd16/results.log
base-tcp-read-w2-qd128,base,tcp,read,2,128,256,false,curve,1,1,true,1,563949,453.6,453.0,517.0,563.0,3546.5,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w2-qd128/results.log
base-tcp-read-w2-qd128,base,tcp,read,2,128,256,false,curve,1,1,true,2,563945,453.601,453.0,517.0,562.0,3546.5,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w2-qd128/results.log
base-tcp-read-w2-qd128,base,tcp,read,2,128,256,false,curve,1,1,true,3,563940,453.616,453.0,517.0,562.0,3546.5,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w2-qd128/results.log
base-tcp-read-w2-qd128,base,tcp,read,2,128,256,false,curve,1,1,true,4,563945,453.605,453.0,517.0,560.0,3546.4,missing,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-read-w2-qd128/results.log
base-tcp-rw-w1-qd1,base,tcp,rw,1,1,1,false,curve,1,1,true,1,51881,19.221,5.0,43.0,70.0,19275.5,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd1/results.log
base-tcp-rw-w1-qd1,base,tcp,rw,1,1,1,false,curve,1,1,true,2,51956,19.193,5.0,43.0,70.0,19247.4,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd1/results.log
base-tcp-rw-w1-qd1,base,tcp,rw,1,1,1,false,curve,1,1,true,3,51933,19.201,5.0,43.0,68.0,19255.8,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd1/results.log
base-tcp-rw-w1-qd1,base,tcp,rw,1,1,1,false,curve,1,1,true,4,51889,19.217,5.0,44.0,68.0,19272.1,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd1/results.log
base-tcp-rw-w1-qd16,base,tcp,rw,1,16,16,false,curve,1,1,true,1,181735,87.425,64.0,127.0,129.0,5502.8,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd16/results.log
base-tcp-rw-w1-qd16,base,tcp,rw,1,16,16,false,curve,1,1,true,2,181985,87.304,64.0,127.0,129.0,5495.2,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd16/results.log
base-tcp-rw-w1-qd16,base,tcp,rw,1,16,16,false,curve,1,1,true,3,181975,87.309,64.0,127.0,129.0,5495.5,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd16/results.log
base-tcp-rw-w1-qd16,base,tcp,rw,1,16,16,false,curve,1,1,true,4,181837,87.376,64.0,127.0,129.0,5499.5,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w1-qd16/results.log
base-tcp-rw-w2-qd128,base,tcp,rw,2,128,256,false,curve,1,1,true,1,606031,421.212,399.0,466.0,527.0,3296.8,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w2-qd128/results.log
base-tcp-rw-w2-qd128,base,tcp,rw,2,128,256,false,curve,1,1,true,2,606397,421.258,399.0,466.0,528.0,3295.0,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w2-qd128/results.log
base-tcp-rw-w2-qd128,base,tcp,rw,2,128,256,false,curve,1,1,true,3,606365,421.281,399.0,466.0,528.0,3294.4,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w2-qd128/results.log
base-tcp-rw-w2-qd128,base,tcp,rw,2,128,256,false,curve,1,1,true,4,605395,421.15,399.0,466.0,527.0,3294.5,missing,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-rw-w2-qd128/results.log
base-tcp-write-w1-qd1,base,tcp,write,1,1,1,false,curve,1,1,true,1,77629,12.829,5.0,47.0,61.0,12881.7,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd1/results.log
base-tcp-write-w1-qd1,base,tcp,write,1,1,1,false,curve,1,1,true,2,77630,12.829,5.0,47.0,61.0,12881.7,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd1/results.log
base-tcp-write-w1-qd1,base,tcp,write,1,1,1,false,curve,1,1,true,3,77656,12.824,5.0,47.0,61.0,12876.9,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd1/results.log
base-tcp-write-w1-qd1,base,tcp,write,1,1,1,false,curve,1,1,true,4,77633,12.828,5.0,47.0,61.0,12881.0,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd1/results.log
base-tcp-write-w1-qd16,base,tcp,write,1,16,16,false,curve,1,1,true,1,189940,83.45,66.0,123.0,127.0,5265.0,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd16/results.log
base-tcp-write-w1-qd16,base,tcp,write,1,16,16,false,curve,1,1,true,2,190335,83.278,66.0,123.0,127.0,5253.7,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd16/results.log
base-tcp-write-w1-qd16,base,tcp,write,1,16,16,false,curve,1,1,true,3,190741,83.098,66.0,123.0,127.0,5242.9,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd16/results.log
base-tcp-write-w1-qd16,base,tcp,write,1,16,16,false,curve,1,1,true,4,191079,82.949,66.0,123.0,127.0,5233.5,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w1-qd16/results.log
base-tcp-write-w2-qd128,base,tcp,write,2,128,256,false,curve,1,1,true,1,570222,444.275,400.0,607.0,969.0,3473.5,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w2-qd128/results.log
base-tcp-write-w2-qd128,base,tcp,write,2,128,256,false,curve,1,1,true,2,572337,444.482,400.0,566.0,982.0,3475.1,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w2-qd128/results.log
base-tcp-write-w2-qd128,base,tcp,write,2,128,256,false,curve,1,1,true,3,571053,444.513,400.0,597.0,984.0,3475.3,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w2-qd128/results.log
base-tcp-write-w2-qd128,base,tcp,write,2,128,256,false,curve,1,1,true,4,571567,444.45,399.0,604.0,983.0,3474.9,missing,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/base-tcp-write-w2-qd128/results.log
current-efa-read-w1-qd16,current,efa,read,1,16,16,false,curve,1,1,true,1,245015,64.493,64.0,67.0,68.0,4081.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd16/results.log
current-efa-read-w1-qd16,current,efa,read,1,16,16,false,curve,1,1,true,2,245988,64.233,64.0,67.0,68.0,4065.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd16/results.log
current-efa-read-w1-qd16,current,efa,read,1,16,16,false,curve,1,1,true,3,245713,64.307,65.0,67.0,68.0,4070.0,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd16/results.log
current-efa-read-w1-qd16,current,efa,read,1,16,16,false,curve,1,1,true,4,245781,64.289,64.0,67.0,68.0,4068.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd16/results.log
current-efa-read-w1-qd2,current,efa,read,1,2,2,false,curve,1,1,true,1,54081,36.928,38.0,41.0,42.0,18490.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd2/results.log
current-efa-read-w1-qd2,current,efa,read,1,2,2,false,curve,1,1,true,2,54046,36.951,38.0,41.0,42.0,18502.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd2/results.log
current-efa-read-w1-qd2,current,efa,read,1,2,2,false,curve,1,1,true,3,54050,36.948,38.0,41.0,42.0,18501.2,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd2/results.log
current-efa-read-w1-qd2,current,efa,read,1,2,2,false,curve,1,1,true,4,54074,36.932,38.0,41.0,42.0,18493.2,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd2/results.log
current-efa-read-w1-qd4,current,efa,read,1,4,4,false,curve,1,1,true,1,98862,40.356,40.0,46.0,47.0,10115.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd4/results.log
current-efa-read-w1-qd4,current,efa,read,1,4,4,false,curve,1,1,true,2,98870,40.354,40.0,46.0,47.0,10114.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd4/results.log
current-efa-read-w1-qd4,current,efa,read,1,4,4,false,curve,1,1,true,3,98835,40.368,40.0,46.0,47.0,10117.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd4/results.log
current-efa-read-w1-qd4,current,efa,read,1,4,4,false,curve,1,1,true,4,98799,40.383,40.0,46.0,47.0,10121.6,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd4/results.log
current-efa-read-w1-qd8,current,efa,read,1,8,8,false,curve,1,1,true,1,134324,59.144,59.0,62.0,63.0,7444.6,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd8/results.log
current-efa-read-w1-qd8,current,efa,read,1,8,8,false,curve,1,1,true,2,134328,59.146,59.0,62.0,63.0,7444.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd8/results.log
current-efa-read-w1-qd8,current,efa,read,1,8,8,false,curve,1,1,true,3,134456,59.088,59.0,62.0,63.0,7437.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd8/results.log
current-efa-read-w1-qd8,current,efa,read,1,8,8,false,curve,1,1,true,4,134435,59.098,59.0,62.0,63.0,7438.6,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w1-qd8/results.log
current-efa-read-w2-qd128,current,efa,read,2,128,256,false,curve,1,1,true,1,609819,419.147,393.0,458.0,460.0,3277.1,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd128/results.log
current-efa-read-w2-qd128,current,efa,read,2,128,256,false,curve,1,1,true,2,614013,416.484,393.0,458.0,460.0,3256.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd128/results.log
current-efa-read-w2-qd128,current,efa,read,2,128,256,false,curve,1,1,true,3,612931,416.672,393.0,458.0,460.0,3257.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd128/results.log
current-efa-read-w2-qd128,current,efa,read,2,128,256,false,curve,1,1,true,4,614248,416.286,393.0,458.0,460.0,3254.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd128/results.log
current-efa-read-w2-qd256,current,efa,read,2,256,512,false,curve,1,1,true,1,601798,849.251,850.0,858.0,862.0,3318.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd256/results.log
current-efa-read-w2-qd256,current,efa,read,2,256,512,false,curve,1,1,true,2,608084,839.187,851.0,859.0,862.0,3279.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd256/results.log
current-efa-read-w2-qd256,current,efa,read,2,256,512,false,curve,1,1,true,3,607869,838.983,851.0,859.0,863.0,3278.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd256/results.log
current-efa-read-w2-qd256,current,efa,read,2,256,512,false,curve,1,1,true,4,607706,839.562,852.0,859.0,863.0,3281.1,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd256/results.log
current-efa-read-w2-qd32,current,efa,read,2,32,64,false,curve,1,1,true,1,593748,107.376,133.0,136.0,138.0,3354.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd32/results.log
current-efa-read-w2-qd32,current,efa,read,2,32,64,false,curve,1,1,true,2,595600,106.846,133.0,136.0,138.0,3346.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd32/results.log
current-efa-read-w2-qd32,current,efa,read,2,32,64,false,curve,1,1,true,3,595385,106.802,133.0,136.0,138.0,3344.3,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd32/results.log
current-efa-read-w2-qd32,current,efa,read,2,32,64,false,curve,1,1,true,4,594682,106.877,133.0,137.0,138.0,3346.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd32/results.log
current-efa-read-w2-qd64,current,efa,read,2,64,128,false,curve,1,1,true,1,596724,213.125,200.0,266.0,269.0,3334.6,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd64/results.log
current-efa-read-w2-qd64,current,efa,read,2,64,128,false,curve,1,1,true,2,600446,212.126,200.0,267.0,269.0,3319.1,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd64/results.log
current-efa-read-w2-qd64,current,efa,read,2,64,128,false,curve,1,1,true,3,600855,212.086,199.0,267.0,269.0,3318.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd64/results.log
current-efa-read-w2-qd64,current,efa,read,2,64,128,false,curve,1,1,true,4,600676,212.094,200.0,267.0,269.0,3318.8,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-read-w2-qd64/results.log
current-efa-rw-w1-qd16,current,efa,rw,1,16,16,false,curve,1,1,true,1,203712,77.83,65.0,127.0,130.0,4909.1,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd16/results.log
current-efa-rw-w1-qd16,current,efa,rw,1,16,16,false,curve,1,1,true,2,205064,77.311,65.0,127.0,129.0,4876.7,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd16/results.log
current-efa-rw-w1-qd16,current,efa,rw,1,16,16,false,curve,1,1,true,3,204825,77.397,65.0,127.0,130.0,4882.3,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd16/results.log
current-efa-rw-w1-qd16,current,efa,rw,1,16,16,false,curve,1,1,true,4,204984,77.338,65.0,127.0,130.0,4878.6,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd16/results.log
current-efa-rw-w1-qd2,current,efa,rw,1,2,2,false,curve,1,1,true,1,95648,20.825,19.0,45.0,49.0,10455.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd2/results.log
current-efa-rw-w1-qd2,current,efa,rw,1,2,2,false,curve,1,1,true,2,96219,20.699,19.0,45.0,49.0,10393.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd2/results.log
current-efa-rw-w1-qd2,current,efa,rw,1,2,2,false,curve,1,1,true,3,96216,20.702,19.0,45.0,49.0,10393.6,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd2/results.log
current-efa-rw-w1-qd2,current,efa,rw,1,2,2,false,curve,1,1,true,4,95995,20.748,19.0,45.0,49.0,10417.3,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd2/results.log
current-efa-rw-w1-qd4,current,efa,rw,1,4,4,false,curve,1,1,true,1,138532,28.746,21.0,60.0,73.0,7218.7,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd4/results.log
